tweet_id,text,task1,task2,ID
1127629780445057024,@adityatanna1 @SushantBSinha और दल्ले मोदी ने इनमें से एक को भी जेल नहीं भेजा पर अपने चोर साथियों को देश से भगाने में खूब मदद की।,HOF,OFFN,hasoc_2020_hi_4070
1127520900499197952,"RT @bySumitSaini: सोच समझ के वोट देना, किसी के बहकाने पर ग़लती मत कर देना

यह चुनाव गाँव की प्रधानी के नही, ना ही नगर पालिका के हैं और ना…",NOT,NONE,hasoc_2020_hi_4263
1127630736721207296,"RT @thakursaheb7773: ईश्वर ने #राहुल_गांधी को धरती पर  ऐसा भेजा की उसके भेजे में भेजा ही नहीं भेजा 😜😂😂😂😂🤣🤣😜😜😂😂🤣
#AayegaTohModiHi",HOF,OFFN,hasoc_2020_hi_1713
1127621932893868033,"RT @Sunanda83462542: वो रोज देखता है डूबते सूरज को
         इस तरह..
काश.. मैं भी किसी शाम का
            मंजर होती...!!

🥀🥀🙏 शुभ संध्या🙏🥀",NOT,NONE,hasoc_2020_hi_3185
1127570640746057728,RT @theskindoctor13: @KapilMishra_IND ये इतना बेशर्म आदमी है कि हारने के बाद भी इसे एहसास नहीं होगा कि लोग इससे कितनी नफरत करते हैं। इसने व…,HOF,OFFN,hasoc_2020_hi_248
1123580687431286784,@priyankagandhi @INCIndia @INCIndiaLive @RahulGandhi इसका भी जवाब दो https://t.co/bjwsgHvgGm,NOT,NONE,hasoc_2020_hi_3911
1127655323735486464,@digvijaya_28 मादरचोद छक्का,HOF,PRFN,hasoc_2020_hi_987
1123805690856902656,"RT @KapilMishra_IND: बुरी तरह फ्लॉप हुआ केजरीवाल का रोड शो कल दिल्ली में

जामा मस्जिद जैसे मुस्लिम  इलाके में भी सिर्फ 25 लोग आएं 

रास्ते…",NOT,NONE,hasoc_2020_hi_940
1127743240558366720,RT @nehapatel342634: जब भी मेरे भाई के दोस्त को कुछ करने का मान करता था वो मुझे घर के पीछे ले जाता था । https://t.co/Zhjs7DTgHb,HOF,PRFN,hasoc_2020_hi_1957
1127476105315700736,"RT @JoinDesi: कुछ भी कहो पर बालों से भरी चूत चोदने का भी अपना अलग ही मजा है 😎😎 
विशेष- हिंदी ऑडियो में सेक्स का मजा लेता कपल https://t.co/z…",HOF,PRFN,hasoc_2020_hi_2571
1123655308310646784,"सुमित्रा ताई, उमा बाई और आतंकी माई ने #EC को हेमंत कर्करे वाला शराप दिया की नहीं?",HOF,OFFN,hasoc_2020_hi_3244
1127757509559816193,"RT @rajkumar8973: #RamadanMubarak
और ज्ञान सब ज्ञानडी, कबीर ज्ञान सो ज्ञान।
जैसे गोला तोब का, अब करता चले मैदान।।
https://t.co/SNp3Pkba2s",NOT,NONE,hasoc_2020_hi_853
1127602853000798210,@SadhviPragya_MP  Didi ji aapaka yogdan is hindutva ke karya me amulya hain,NOT,NONE,hasoc_2020_hi_324
1127761854892134400,"RT @IntolerantMano2: कुछ समझे

दिग्गी राजा राजगढ़ से चुनाव जीतते आ रहे थे इस बार वो वोट देने राजगढ़ नहीं गए

राहुल अमेठी से चुनाव जीतते आ र…",NOT,NONE,hasoc_2020_hi_3330
1123489075443523584,@HqKJDZ4OZXqSh43 जी जरूरी है,NOT,NONE,hasoc_2020_hi_3332
1127709547710242816,"जब हर ‘नेता’ सरकार बनाने में व्यस्त है उस वक्त धर्मेंद्र प्रधान कहां हैं? https://t.co/zRa1WgzHGV via @hind_opinion @dpradhanbjp @PrakashBelwade #fanicyclone
#Fani #Odisha",NOT,NONE,hasoc_2020_hi_396
1123490446985039872,"RT @PrakashJavdekar: मैंने हर गरीब के दर्द को समझा है, उसके दर्द को सुना है, उसकी बीमारी को समझा और उसकी जिंदगी को जाना है, इसलिए आयुष्मान…",NOT,NONE,hasoc_2020_hi_2851
1123498701379506176,"RT @sumannager: कभी #BJP  के भगवाधारी आतंकियों पर भी ऐसे कटाक्ष करके देखना। मॉर्निंग वॉक पर जाने लायक नहीं रहोगे।
#LokSabhaEelctions2019 #E…",HOF,HATE,hasoc_2020_hi_1954
1127717734979067904,"RT @ziddy_zoya_: लेकिन रहेगा तो चौथी फेल और बीवी छोड़ कर भागने वाला कायर सड़क छाप रोमियो ही जो अब कही और डोरे डाल रहा है और 

 कैसा हल्क जो…",HOF,OFFN,hasoc_2020_hi_1898
1127515737294135297,@sakshijoshii घटिया,HOF,OFFN,hasoc_2020_hi_1214
1127794859849519105,@KasiKurradu Mango aacha hai,NOT,NONE,hasoc_2020_hi_1432
1123516703340625920,"RT @ankitsahu503: ना दलित खतरे मे है ना मुस्लमान खतरे मे और ना ही संविधान खतरे मे है।। 
बरसों तक जनता को धोखा देने वाले सेकुलरो की दुकान खत…",NOT,NONE,hasoc_2020_hi_4163
1127470115858071552,"RT @DaasAntar: #Allah_Kabir
गंगा काठे घर करे,पिवे निर्मल नीर।
मुक्ति नहीं हरि नाम बिन,ये कह रहे साहेब कबीर।।
कुम्भस्नान पर पहले नहाने की हो…",NOT,NONE,hasoc_2020_hi_3867
1127812098459873286,@aajtak जिहादी और तू कर भी क्या सकती है !,HOF,OFFN,hasoc_2020_hi_2647
1127675997480833024,@ashutosh7570 सही पकड़े हैं😊👍,NOT,NONE,hasoc_2020_hi_4169
1127745127986941953,"RT @_radha__: भूख से ज्यादा खिलाने में
रात भर जाग कर बिताने में
माँ थकती नही मुझे गोद में सुलाने में
आँचल में मुझे छुपाने में
हर दर्द से मु…",NOT,NONE,hasoc_2020_hi_3685
1127562658973143040,@DkMasahallah786 @imrzn1 ओहो मैं कब कह रही हूं मैंने कुछ कहा भी नहीं अब आप दोनों भाई एक हो गए और मुझ को दबा रहे हैं एक अबला नारी को,NOT,NONE,hasoc_2020_hi_827
1127728887650246656,RT @ptshekhardixit: अक्षय तृतीया की हार्दिक शुभकामनाएं ब्राह्मण शिरोमणि भगवान परशुराम की जय!! हर हर महादेव!!#ParashuRamJayanti @Speaker_UPL…,NOT,NONE,hasoc_2020_hi_2454
1127805614036406272,"@DainikBhaskar इतिहास गवाह है कि काफिर अपनी कब्र खुद ही खोदता हैं तो वही कर रहे हैं न वो, उन्हें क्या पता कि अपने साथ साथ बच्चों की भी कब्र खोद रहें हैं।",NOT,NONE,hasoc_2020_hi_2289
1127550684256096256,"RT @jyoti_Jk06: #माँ का दिन नही होता
#माँ से ही दिन होता है❤

सब पोस्ट कर रहे है
लव यू माँ

वास्तव मे सच्चाई क्या है?

घर के चाहे माँ को ग…",NOT,NONE,hasoc_2020_hi_2898
1123612329252253696,"RT @gyanvi_yadav: #वेद_मेरा_भेद_है ऋग्वेद मण्डल 10 सूक्त 4 मंत्र 6
पूर्ण परमात्मा इस काल  लोक से अपने भक्तों को निकालने के लिए अपनी महिमा…",NOT,NONE,hasoc_2020_hi_2922
1127657320245284864,"RT @Gyan_p_mishra: क्या यही पत्रकारिता रह गयी है भाई? मैंने जब रीना द्विवेदी की फोटो ली थी तब ड्यूटी कटवाते, निढाल पड़े मतदान अधिकारी दिख र…",NOT,NONE,hasoc_2020_hi_4319
1127546108253597696,RT @SirPareshRawal: जो अपने बच्चों की जूठी क़सम खा सकता है वो परायों की इज़्ज़त की परवाह कयुं करेगा  ! https://t.co/bTmiInZVQ3,HOF,OFFN,hasoc_2020_hi_898
1123610412459540481,"@BJP4India कल हम बहराइच में मोदी जी का प्रचार कर रहे थे किसी ठगबंधन वाले ने पूछा कितना मिलता है एक दिन का हमने कह दिया सुकू न मिलता है भाई बस
 आज बन्दा हमारे साथ दूसरे गांव में मोदी जी का प्रचार कर रहा था @PMOIndia @myogiadityanath",NOT,NONE,hasoc_2020_hi_1858
1127671589258969088,"RT @pravinj14696933: राजीव ने बोफोर्स खाया हैं
सोनिया ने खाया था अगस्ता
वाड्रा ने ज़मीन हड़पी हैं
राहुल ने हेरॉल्ड डकारा थां

इंदिरा ने इमर…",HOF,HATE,hasoc_2020_hi_3757
1123554221394022400,"RT @69withgoat: भगवान ने हगने केलिये गान दी है 
फिर भी तू मुह से हगता है की नही भोश्रीके https://t.co/Fmzw6Fa0C9",HOF,PRFN,hasoc_2020_hi_3672
1127607236048691201,@upasanatigress Bhasha par niyantran chariter ka nirman karta hai,NOT,NONE,hasoc_2020_hi_3800
1127548998129074176,"RT @ManviShukla19: 🤣🤣बुआ  बबुआ  से  यूपी  गया , 👎
दीदी  से  गया  बंगाल , 👎
कंजर  सेठ  से  दिल्ली  गया , 👎
गठबंधन  हुआ  कंगाल .👎👎👎

बोलो सि…",NOT,NONE,hasoc_2020_hi_2298
1127589489944211456,थोड़ी सी बूंदा-बांदी भी हो जाती तो अच्छा रहता। #Lucknow,NOT,NONE,hasoc_2020_hi_3
1123799407802159104,"मतलब इनकी अर्थी उठेगी जरूर 😅😅
भाई वाह. राम नाम सत्य है. 😅😅",NOT,NONE,hasoc_2020_hi_3996
1127603012384563200,@HinduVoiceof ये कॉम की बात नहीं ....इसमें सब कॉम एक सी है,NOT,NONE,hasoc_2020_hi_4074
1127565003618275328,"@Arvind60042192 @alok_ajay @RahulGandhi @yadavtejashwi एक इंटरव्यू के दौरान पीएम मोदी ने कहा, 'बालाकोट हमले की विशेषज्ञ तारीख बदलना चाहते थे, लेकिन मैंने कहा कि इतने बादल हैं, बारिश हो रही है तो एक फ़ायदा है कि हम रडार से बच सकते हैं, सब उलझन में थे क्या करें. फिर मैंने कहा बादल है, जाइए. और चल पड़े. https://t.co/jlUFiJ75VH",NOT,NONE,hasoc_2020_hi_2641
1123747742369636352,"RT @AagayiNavya: सैकड़ों हिन्दू बच्चियों का बलात्कार करने वाले नीच संघी आसाराम को आतंकी पादवी प्रज्ञा ने निर्दोष बताया है
ऐसे घटिया निर्लज्…",HOF,HATE,hasoc_2020_hi_1616
1127796906686476290,RT @HGH_serovital: @KhandelwalArch @ShriManoj999 @RishiDarshan अर्चना जी सत्य कहा आपने  इसके साथ साथ अगर गर्मी में नाक से खून गिरता हो तो ह…,NOT,NONE,hasoc_2020_hi_1791
1123616955590537216,"RT @RssKanishk: प्रिय मोमिनो जब ""अल्लाह"" की मर्जी बिना एक पत्ता तक नहीं हिल सकता तो फिर मोदी प्रधानमंत्री कैसे बन गए???

मेरी बात समझो जो…",HOF,HATE,hasoc_2020_hi_3435
1123614128621412352,"RT @dass_karambir: #वेद_मेरा_भेद_है
सभी साधकों के ये विचार गलत है की सृष्टि को बनाने वाला कोई नहीं है। जबकि हमारे शास्त्र बताते हैं कि कबीर…",NOT,NONE,hasoc_2020_hi_1904
1123503701002342401,"RT @Mahadev09627571: सील मेरा तोड़ दिया उसने बुरा क्यु मनु
उसको हक़ है वो मुझे प्यार करे या न करे 
😂😂😂😂😂😂😂😂😂😂😂",HOF,OFFN,hasoc_2020_hi_4372
1123486969915432962,"RT @INCEr_anurag: भाजपा की औकात इससे ज्यादा नहीं है,

एक रिटायर फौजी की मोदी को ललकार। 

Part-1 https://t.co/fZjfp17Q3k",NOT,NONE,hasoc_2020_hi_2162
1127495801800839169,"RT @JBMIS: इस बार सोनिया जामा मस्जिद नहीं गई 

न कोई पार्टी वाले इफ्तार पार्टी दे रहे है 
हिन्दू जागा, शैतान भागा",HOF,OFFN,hasoc_2020_hi_2814
1127708113279246338,@AliSohrab007 भाई बात ये है कि मुस्लिम के खिलाफ ये सब हिन्दू हो जाते हैं,NOT,NONE,hasoc_2020_hi_1152
1123803409168130050,"RT @RC_Shukl: ये हुई ना बात, मैं सोच ही रहा था कि अभी तक इस 'घोर अन्याय' पर
किसी 'क्रांतिकारी' का बयान क्यों नहीं आया?
सही पकड़े हैं सर जी,…",NOT,NONE,hasoc_2020_hi_351
1123516145493893121,RT @MdHasanPatwary4: Indian bhabhi part 2 https://t.co/VTNG6qoBEZ,HOF,PRFN,hasoc_2020_hi_1677
1127813516130340866,"RT @ratanlal72: AIIMS के डायरेक्टर ने सेमिनार के लिए गैरकानूनी/असंवैधानिक शर्ते लगाईं अर्थात् अप्रत्यक्ष रूप से वेन्यू कैंसिल किया!
सेमिनार…",NOT,NONE,hasoc_2020_hi_4042
1127566073165824000,@KumariKanika1 😂😂 toh consentrate kis par karna hai Aadu,NOT,NONE,hasoc_2020_hi_2177
1123593912071933953,@Aditi_Indian ग़लत है !?,NOT,NONE,hasoc_2020_hi_2229
1123542095661129729,RT @IntolerantMano2: दूनिया में कौन आदमी है जो मां से मिलने केमेरा लेकर जाता है ये बात बोलने वाले कन्हैया कुमार की ये फोटो नासा ने जारी की…,NOT,NONE,hasoc_2020_hi_3425
1127631252620812290,"RT @MOHAMMED___SRH: हम तो उनकी हर ख्वाइश पूरी करने का वादा कर बैठे थे,
हमें क्या पता था हमें छोड़ना भी उनकी एक ख्वाइश थी।

💞💞💞

👇👇👇👇👇👇👇
@MO…",NOT,NONE,hasoc_2020_hi_3906
1123520172008980480,"@MPMadanSaini हर गली चौराहे को रोशनी से नहा दो , हर रास्ते में फूलों को बिछा दो , 
जय श्री राम का उदघोष करना सुरु कर दो 

मेरा हिंदुस्तानी शेर 
हिंदुस्तान का मसीहा 
आतंकियों का आतंक 
भ्रस्टाचारियों का खौफ 
किसानों के बेटा
हिंदुस्तान का मास्टरमाइंड 
श्री श्री नरेंद्र दामोदर दास मोदी जी आ रहे है",NOT,NONE,hasoc_2020_hi_4315
1127490810574852097,कितना अदभुत संयोग है कि आज मातृ दिवस भी है और वोटिंग भी है।अपना अमूल्य वोट भारत माँ के चरणों में अर्पण कर मातृ दिवस मनाएँ।,NOT,NONE,hasoc_2020_hi_3952
1127480224138940416,"RT @JayaPradaMP: शरीर से प्रेम है, तो व्यायाम करें।
आत्मा से प्रेम है, तो ध्यान करें।
देश से प्रेम है, तो भाजपा को मतदान करें।",NOT,NONE,hasoc_2020_hi_3089
1127709556111478785,@redish_boy Halank English meri khrab hai😂😂,NOT,NONE,hasoc_2020_hi_3263
1127484561061961728,@narendramodi भगवा आतंकवाद शब्द का आविष्कार करने वाले बंटाधारी खुद भगवामय होकर वोट मांगने घूम रहे हैं।।,NOT,NONE,hasoc_2020_hi_1317
1123562043737423874,RT @RubikaLiyaquat: एकदम किसी कांग्रेसी कार्यकर्ता ने ही बच्चों को ये सिखाया होगा लेकिन ये कहना की प्रियंका की सीख है ग़लत नहीं होगा? https…,NOT,NONE,hasoc_2020_hi_3755
1123559183230488576,"@ashutosh83B @msisodia @ArvindKejriwal @AamAadmiParty चाचा  जी धर्म के नाम पर हम वोट नहीं मांग रहे लेकिन धर्म के नाम पर धार्मिक गुंडों  के द्वारा अपने वोट काटने भी नहीं देंगे. 
शेरनी  हैं शेरनी हमारी बहन आतिशी.",NOT,NONE,hasoc_2020_hi_4337
1127644011731275781,@LifeOfStardust थैंक्यू गुजरातण🙏🙏,NOT,NONE,hasoc_2020_hi_2765
1127624294274564096,"RT @deepakgupta4497: जिस कवि के मन में किसी के लिए इतनी घृणा है वो कवि नहीं कौवा है, इसको ये गलतफहमी है कि आंदोलन इसने खड़ा किया था ! चाणक्…",HOF,OFFN,hasoc_2020_hi_847
1123796572456792067,"@LambaAlka Alka Lamba अगर उस समय BJP सरकार ने masood azhar को कंधार नहीं छोड़ा होता तो आतंकवादी 160 परिवार के सदस्यों को मार देते और अगर ऐसा होता तो तु आज यहा पर ये R.रोना रो रही होती कि BJP वालों ने अपने फायदे के लिए 160 परिवार के सदस्यों को मरवा दिया
छी कुछ तो शर्म कर",HOF,OFFN,hasoc_2020_hi_2347
1127602337088819200,"RT @ChintuVermaBJP: माँ

माँ तेरे आँचल से बड़ा सुख नहीं ! 
माँ तेरा ना होना इससे बड़ा दुःख नहीं !! https://t.co/via4uXRpFC",NOT,NONE,hasoc_2020_hi_1531
1127566383514972160,"RT @BJP4India: जैसे हर first time special होता है, वैसे ही अपना पहला वोट भी स्पेशल बनाएं।

वोट करें। #MyFirstVoteForModi https://t.co/1epwE…",NOT,NONE,hasoc_2020_hi_2914
1127596985173757952,RT @AsaramBapuJi: संसार में जो कुछ सामग्रियाँ हैं उसका उपयोग यज्ञबुद्धि से करो। वातावरण में प्रदूषण कम हो इस विषय में विचारना और कुछ न कुछ…,NOT,NONE,hasoc_2020_hi_1666
1127480840705822722,"RT @BJPLive: कोई कोयला खाएगा, कोई टेलिफोन में घोटाला करेगा, कोई सेना के साजो सामान में लूट करेगा।

यहां तो ऐसे लोग हैं जो ईंट-पत्थर, बालू-…",NOT,NONE,hasoc_2020_hi_3132
1127555667093479425,RT @Rohan65645258: @rssurjewala वेमेला तो दलित था ही नहीं और ना ही वह बीजेपी शासित प्रदेश में मरा चरसी हां उसकी मां को 20 लाख ₹ का वादा कर…,NOT,NONE,hasoc_2020_hi_1455
1123787802167185409,"RT @aajtak: भारत ने UN को आतंकी मसूद अज़हर के पापों की लिस्ट सौंपी  
https://t.co/Q5II1ULyde",NOT,NONE,hasoc_2020_hi_3883
1127486880486871040,RT @CharteredEngr: @ghonchu_gandhi घुंघरू सेठ को चूमने का स्टाइल निराला है। घुंघरू काम ही ऐसे करता है कि पब्लिक के हाथों में खुजली होनी शु…,NOT,NONE,hasoc_2020_hi_1584
1127481113340010496,"RT @Ramshiya_dass: #Allah_Kabir
कुरान शरीफ का ज्ञान दाता कहता है कि उस अल्लाह की शरण में जाने के लिए किसी तत्वदर्शी संत से जाकर पूछो वह तत्…",NOT,NONE,hasoc_2020_hi_1065
1127596167292784640,RT @Sushama03658056: #StopChildMarriage                              @Gurmeetramrahim ji Insan  बेटी की कम उमर में शादी नही करनी चाहिए | उ…,NOT,NONE,hasoc_2020_hi_538
1127617348536397826,"RT @S_MahajanLS: रीमा, अकबर रोड स्थित स्पीकर हाऊस में करीब 80 मोर हैं। पेड़ हैं। मैंने भी चार लगाए हैं। यह परिंदों का भी घर है। इनका कलरव म…",NOT,NONE,hasoc_2020_hi_1383
1127794121664552960,RT @jd_vishwakarma: @SeemaNature हर हर महादेव 🙏,NOT,NONE,hasoc_2020_hi_216
1123502086165913600,@itsPandeyjii @MajorPoonia तीन मतलब है 😄😄😄,NOT,NONE,hasoc_2020_hi_4282
1127647295858601984,RT @ParmarNayna3: पति ने एक ही बार चोद कर सो गए ।नोकर ने मेरी चुत की प्यास बुजाई https://t.co/2NmSGR8SuP,HOF,PRFN,hasoc_2020_hi_2767
1127496460310683648,"@BJP4India @HardeepSPuri जिस कुनबे के लोग :-
12वीं पास डिग्री छुपाने वाली को शिक्षा मंत्री बनाते हों
विदेशों का फोटो दिखाकर खुद का विकास बताते हों
दूसरों को बदनाम करने के लिए उनपर झूठा आरोप लगते हों
उस कुनबे के लोग हार की बौखलाहट मे यदि ऐसा नीच काम करें तो इसमे आश्चर्य की बात नहीं
https://t.co/e7ZAcbWvnR",NOT,NONE,hasoc_2020_hi_3257
1127550273231044608,"वाह ,,,,, कुछ बोले न और बोल भी दिए ,,, भाई वाह ,,, 😊😊👍",NOT,NONE,hasoc_2020_hi_665
1127771837314637824,"RT @jaipkssingh: हे माया की देवी ! तू तभी तक अच्छी लगती है जब तक गूंगी रहती है। 
जन-जन को पता है कि तुम अपनी औकात देखकर ही  कांग्रेस से अप…",HOF,OFFN,hasoc_2020_hi_255
1127679403247321089,"ये विडिओ जम्मू कश्मीर के सरी नागर का है 
जहा एक 23 साल के सूअर ने इस 3 साल की मासूम 
बची के साथ जानवरों वाली हरकत की है |
मै आपसे विनती करता हूं के इस 23 साल के सूअर के 
फसी दीजिए #JusticeforAimenZehra @narendramodi https://t.co/Mpb8xAmyDo",NOT,NONE,hasoc_2020_hi_900
1127569927722766337,@RubikaLiyaquat हर एक मतदाता को वोटिंग करने के कम से कम 500 रुपये मिलने चाहिए और इन रुपयों का भुगतान जीतने वाले प्रत्याशी को करना चाहिए ।क्योंकि मतदाताओं को मिलता क्या है दिन भर का काम छोड़ लाइन में खड़े रहते है । निर्वाचन आयोग को ध्यान देना चाहिए । https://t.co/k1TTQ39EwL,NOT,NONE,hasoc_2020_hi_758
1123508163745968129,"RT @BJP4India: मैंने हर गरीब के दर्द को समझा है, उसके दर्द को सुना है, उसकी बीमारी को समझा और उसकी जिंदगी को जाना है, इसलिए आयुष्मान भारत…",NOT,NONE,hasoc_2020_hi_795
1127748701559099393,"बालाकोट/ मोदी ने कहा- मैंने वायुसेना को बादलों से फायदा मिलने का सुझाव दिया था, ओवैसी बोले- आप गजब के एक्सपर्ट - Dainik Bhaskar https://t.co/YvdzRoa1tZ",NOT,NONE,hasoc_2020_hi_2936
1127463400798244864,"जाहिल librandu एंड अंटी नेशनल नहीं समझेंगे, मोदी जी गरीब थे ऑर पतंग उड़ाते वक़्त उन्हे बादलों के बीच मे छुप के पतंग बचानी पड़ती थी, ये काट के आम खाने वाले कहाँ से समझेंगे #modi #ModiHaiTohMumkinHai #MeraVoteModiKo",NOT,NONE,hasoc_2020_hi_941
1127715214210650114,"RT @FIN_UPUK: #Kanpur : छापेमारी के दौरान चोरी करने वाले सिपाही लाइन हाजिर 

SSP ने सचेंडी थाने के दो सिपाहियों को किया लाइन हाजिर 

कांस्…",NOT,NONE,hasoc_2020_hi_1890
1127567419512254466,"RT @getazadi: रोचक तथ्य:
जगह - दिल्ली
स्थान- मेहरौली
मुहल्ला - सुल्तानपुर
नाम - इंदिरा गाँधी फार्महाउस
क्षेत्रफल- 4.6 एकड़
रजिस्ट्री वर्ष-…",NOT,NONE,hasoc_2020_hi_565
1123720470996635650,पर जाते तो हो... और तुम्हारी फोटू पे लाईक इसीलिए नही आते क्योकि जेसा आचार वैसे विचार... तो जब तुम्हारा विसे ही नही है तो अपना विज्ञान आविसकार करने मे लगाओ..,NOT,NONE,hasoc_2020_hi_2286
1127596666394046464,"@rssurjewala सोनिया चर्च में --फादर! किसी को सचिन हुआ, विराट हुआ, धोनी, युवराज  हुआ ... मुझे पप्पू क्यों हुआ?

फ़ादर- अब 'हुआ तो हुआ’

🤣😂😃😉

viaWA",NOT,NONE,hasoc_2020_hi_3039
1123546831013552129,"नोट तो बहुत कमा लिए होंगे फ्रॉड से अभी तक,
😂😂😂😂",NOT,NONE,hasoc_2020_hi_3386
1123544222143877120,देस की जनता करे पुकार एक बार मोदी सरकार https://t.co/ZcHlV8sOtj,NOT,NONE,hasoc_2020_hi_2402
1127514344789397505,"@yadavtejashwi पर PM मोदी का बयान, मजाक उड़ा तो BJP ने डिलीट किया ट्वीट
https://t.co/zLDJmPPW8p
Source : ""द क्विंट"" via Dailyhunt

डाउनलोड करें:
https://t.co/cKRYenxd2W",NOT,NONE,hasoc_2020_hi_3124
1127541083477381122,"RT @KailashBhagwa: @Dil_se_re_ डर को दिल से निकाल मेरे भाई ...
आज नही तो कब बोलेगा...
अगर दोस्ती नहीं टुटेगा।।
बिंदास बोल..
👍👍👍",NOT,NONE,hasoc_2020_hi_1061
1123476635150442497,RT @BJP4Punjab: दलित वर्ग के हितों के लिए भारतीय जनता पार्टी सदैव तत्पर रही है। हमनें अनेकों योजनाओं के माध्यम से दलित समाज के सर्वांगीण वि…,NOT,NONE,hasoc_2020_hi_2634
1123541885912358912,@MrsGandhi @priyankagandhi Priyanka gandhi vandra hai... https://t.co/ee8QNV6czL,NOT,NONE,hasoc_2020_hi_2771
1123646940665614336,"खूब करो मोदी जी का विरोध लकिन वोट मोदी जी को ही करो, जैसे ghar मै हर पति अपनी पत्नी का करता है।🙏🙏🙏🙏 https://t.co/lajtbZEChI",NOT,NONE,hasoc_2020_hi_389
1127780846704848896,RT @MLArajeshSP: मोदी का चमचा जीन्यूज के इस दल्ले पत्रकार की बोलती बंद कर दी अखिलेश यादव ने https://t.co/b4MZ8kk5Sr via @YouTube,HOF,OFFN,hasoc_2020_hi_951
1123785876994129926,"RT @capt_mishra: इस बात का संतोष है कि बहन प्रियंका और उनके कर्मठ कृषक पति रॉबर्ट की संतानों की शक्ल 
नेहरु से नहीं मिलती 
परनानी इंदिरा से…",NOT,NONE,hasoc_2020_hi_457
1123513196889952258,"समाज के लिए ""RSS"", विद्यार्थियों के लिए ""ABVP""और देश के लिए ""BJP"" बहुत जरुरी है https://t.co/LkuaESZwu2",NOT,NONE,hasoc_2020_hi_1177
1123497661175218181,RT @brahmatmajay: शर्म इनको मगर नहीं आती. https://t.co/qa4oZ1i9fG,NOT,NONE,hasoc_2020_hi_3340
1123799185508192256,RT @akankshaolaINC: इस बार राम के नाम पे वोट नहीं मिलने वाले तो राम का नाम ही लेना बंद कर दिया ... अब वोट के लिए सेना याद आ आ रही है ... वह…,NOT,NONE,hasoc_2020_hi_2670
1123493789849542657,"RT @Kiran_110_: मुझे किनारा न मिले तो कोई बात नहीं,!
दूसरो को डुबा के मुझे तैरना नहीं आता!!
#kiran 
#कुछ_बोलो 
@RajniSi98354966 https://t.c…",NOT,NONE,hasoc_2020_hi_1120
1127467737700192256,"@DrKumarVishwas कविवर, वैसे देर आए दुरुस्त आए, परन्तु अच्छा होता अगर यह ट्वीट सुबह 7 या 9 बजे करते।
हरेक देश से प्रेम करने वाले को आपका यह ट्वीट जरुर पढ़ना चाहिए और तद्नुसार कार्य करना चाहिए। 🙏",NOT,NONE,hasoc_2020_hi_2761
1127499513763995649,RT @RoshanKrRai: मतलब एबीपी न्यूज़ वालों को भी पता है नफरत और ज़हर कौन फैलाता है 😂 https://t.co/OG6fvSumGK,NOT,NONE,hasoc_2020_hi_1984
1127776333612740608,RT @NeetuGarg6: लोकतंत्र के महापर्व में कोई रुकावट आड़े नहीं आती जब ये समझ लिया जाए कि देश व राष्ट्रहित में मतदान कर देशहित की सरकार चुनें…,NOT,NONE,hasoc_2020_hi_3345
1127633358182408193,"RT @Rocking_Naina: शरीर मर जाता है ओर आत्मा भटकती है 

लिख लो भक्तों...

वैसे ही 23 मई को भाजपा मर जाएगी 
       और भक्त भटकेंगे........ इध…",HOF,OFFN,hasoc_2020_hi_1066
1127534284519215105,"RT @Anuragyadav2121: 5 साल में मात्र 16KM सड़क बनी बनारस में..
उसके लिए इतनी ब्रांडिंग कर रहे हो तिहाड़ी!

मोदी सरकार द्वारा इस सड़क पर फाइ…",HOF,OFFN,hasoc_2020_hi_29
1127644011710169088,"RT @rumadasi: #Allah_Kabir
पवित्र कुरान शरीफ में कौन से कर्म दाता कह रहा है कि उस खुदा की जानकारी प्राप्त करने के लिए किसी बाखबर की खोज करो…",NOT,NONE,hasoc_2020_hi_621
1123786518693281793,"@RubikaLiyaquat आप भी रोज भाजपा का ही प्रचार कर रही है।।
आईना भेजू या वीडियो ????",HOF,OFFN,hasoc_2020_hi_1097
1127753663403814912,"@MUMGzb @AshramGzb @AsaramBapuJi ""अपनाइए बेहतरीन 11 useful #SummerHealthTipsByBapuji गर्मी भगाने हेतु, इन्हें अपना कर आप गर्मियों में बने रह सकते हैं सुरक्षित ! #MondayMotivation 

 https://t.co/rC6vO0E2wP""",NOT,NONE,hasoc_2020_hi_510
1127782440515166209,"RT @91pptiwari: अब्दुल शादी के लिए लड़की देखने गया

लड़की के पिता :- बेटा तुम क्या काम करते हो ?

अब्दुल:- I am Director of Goat research a…",HOF,OFFN,hasoc_2020_hi_2973
1127615100393705473,"RT @ishugupta3011: आत्ममुग्ध केकड़े कविराज @DrKumarVishwas  जी,आप समय समय पर अपनी गंदी सड़ी कुंठित सोच का प्रदर्शन करते रहते हैं ट्विटर पर।…",HOF,OFFN,hasoc_2020_hi_2878
1127550554241208320,"RT @Punitspeaks: ये हैं @ArvindKejriwal के बारे में आन्ना हज़ारे की राय। जो अपने गुरु का सगा नहीं हुआ अपने बच्चों का नहीं हुआ, अपने साथियों…",HOF,OFFN,hasoc_2020_hi_1745
1123633254639251457,@erbmjha @GHOSTBUSTOR @ArvindKejriwal @RahulGandhi वो लोग के लिए तो मातम की खबर है,HOF,OFFN,hasoc_2020_hi_495
